"cg","con","Concept.1","Concept.2","LIN","LCH","INTRINSIC_LCH","INTRINSIC_LIN","PATH","INTRINSIC_PATH","WUPALMER","lcs.s.","corpus.lcs","intrinsic.lcs","paths"
"msh-umls","UMNSRS_relatedness","C0032617","C0021641",0.016538,0.326379,0.248307,0.061847,0.083333,0.031911,0.266667,"C0000000|C1256741","C1256741","C1256741","C0000000=C0032617->C0752303->C0037088->C0039058->C0012674->C1256741->*C0000000*<-C0021641<-C0020616<-C1258063<-C0600511<-C0600512|C1256741=C0032617->C0752303->C0037088->C0039058->C0012674->*C1256741*<-C0021641<-C0020616<-C1258063<-C0600511<-C0600505<-C0007995"
"msh-umls","UMNSRS_relatedness","C0037384","C0038450",0,0.702183,0.851952,0.973011,0.333333,0.507394,0.875,"C0035234","C0035234","C0035234","C0035234=C0037384->*C0035234*<-C0038450"
"msh-umls","UMNSRS_relatedness","C0033860","C0054836",0.015378,0.349966,0.229704,0.056937,0.090909,0.029303,0.285714,"C1256741","C1256741","C1256741","C1256741=C0033860->C0162818->C0037274->C0175166->C0012674->*C1256741*<-C0054836<-C0006974<-C0019401<-C0019398<-C0007995"
"msh-umls","UMNSRS_relatedness","C0019112","C0021359",0.243973,0.472493,0.322754,0.384237,0.142857,0.044885,0.5,"C0012674","C0012674","C0012674","C0012674=C0019112->C0042373->C0007222->*C0012674*<-C0021359<-C0017412<-C1720894"
"msh-umls","UMNSRS_relatedness","C0014544","C0031412",0.018528,0.326379,0.270228,0.06816,0.083333,0.035283,0.266667,"C0000000|C1256741","C1256741","C1256741","C0000000=C0014544->C0006111->C0007682->C0027765->C0012674->C1256741->*C0000000*<-C0031412<-C0020592<-C1258063<-C0600511<-C0600512|C1256741=C0014544->C0006111->C0007682->C0027765->C0012674->*C1256741*<-C0031412<-C0020592<-C1258063<-C0600511<-C0600505<-C0007995"
"msh-umls","UMNSRS_relatedness","C0014544","C0001975",0.024039,0.404365,0.34411,0.09433,0.111111,0.0495,0.333333,"C1256741","C1256741","C1256741","C1256741=C0014544->C0006111->C0007682->C0027765->C0012674->*C1256741*<-C0001975<-C0029224<-C0007995"
"msh-umls","UMNSRS_relatedness","C0037384","C0023992",0.013588,0.349966,0.228722,0.056688,0.090909,0.029171,0.285714,"C1256741","C1256741","C1256741","C1256741=C0037384->C0035234->C0035245->C0008816->C2930671->*C1256741*<-C0023992<-C0031960<-C0019399<-C0019398<-C0007995"
"msh-umls","UMNSRS_relatedness","C0004093","C0006625",0.45169,0.472493,0.378237,0.54672,0.142857,0.05788,0.625,"C0037088","C0037088","C0037088","C0037088=C0004093->*C0037088*<-C0006625<-C0013911<-C0043096<-C0005911<-C0005910"
"msh-umls","UMNSRS_relatedness","C0036572","C0085208",0.015674,0.375804,0.240962,0.059861,0.1,0.030854,0.307692,"C1256741","C1256741","C1256741","C1256741=C0036572->C0027854->C0027765->C0012674->*C1256741*<-C0085208<-C0033483<-C0022634<-C0029224<-C0007995"
"msh-umls","UMNSRS_relatedness","C0032285","C0036690",0,0,0.375288,0,0,0,0,"","","",""
"msh-umls","UMNSRS_relatedness","C0015300","C0019214",0,0,0.367943,0,0,0,0,"","","",""
"msh-umls","UMNSRS_relatedness","C0019270","C0497327",0.287025,0.436295,0.366532,0.435245,0.125,0.054857,0.461538,"C0012674","C0012674","C0012674","C0012674=C0019270->C0752135->C0039058->*C0012674*<-C0497327<-C0006111<-C0007682<-C0027765"
"msh-umls","UMNSRS_relatedness","C0040165","C0023660",0.364649,0.404365,0.344238,0.376474,0.111111,0.049529,0.6,"C1258063","C1258063","C1258063","C1258063=C0040165->C0040135->C0019932->C0019934->*C1258063*<-C0023660<-C0002934<-C0243058<-C0243049"
"msh-umls","UMNSRS_relatedness","C0032285","C0013404",0.5739,0.563705,0.464863,0.689665,0.2,0.086087,0.666667,"C0035242","C0035242","C0035242","C0035242=C0032285->C0024115->*C0035242*<-C0013404<-C0035204"
"msh-umls","UMNSRS_relatedness","C0741439","C0025287",0,0,0.357654,0,0,0,0,"","","",""
"msh-umls","UMNSRS_relatedness","C0017601","C0232197",0,0,0.379853,0,0,0,0,"","","",""
"msh-umls","UMNSRS_relatedness","C0036494","C0007297",0,0.702183,0.779343,0.951381,0.333333,0.363777,0.857143,"C0026603","C0026603","C0026603","C0026603=C0036494->*C0026603*<-C0007297"
"msh-umls","UMNSRS_relatedness","C0003862","C0149651",0,0,0.358198,0,0,0,0,"","","",""
"msh-umls","UMNSRS_relatedness","C0001047","C0000970",0.327016,0.472493,0.348371,0.381164,0.142857,0.050476,0.666667,"C1258063","C1258063","C1258063","C1258063=C0001047->C0079381->C0003402->C0033613->*C1258063*<-C0000970<-C0003419"
"msh-umls","UMNSRS_relatedness","C0398623","C0040038",0.259951,0.436295,0.34215,0.406528,0.125,0.049057,0.461538,"C0012674","C0012674","C0012674","C0012674=C0398623->C0018939->C0018981->*C0012674*<-C0040038<-C0085307<-C0042373<-C0007222"
"msh-umls","UMNSRS_relatedness","C0018021","C0020740",0.016252,0.349966,0.242889,0.060376,0.090909,0.031128,0.285714,"C1256741","C1256741","C1256741","C1256741=C0018021->C0040128->C0014130->C0012674->*C1256741*<-C0020740<-C0031497<-C0001131<-C0007066<-C0029224<-C0007995"
"msh-umls","UMNSRS_relatedness","C0684275","C0017642",0,0,0.363306,0,0,0,0,"","","",""
"msh-umls","UMNSRS_relatedness","C0271397","C1698636",0,0,0.357654,0,0,0,0,"","","",""
"msh-umls","UMNSRS_relatedness","C0013428","C0070166",0.012816,0.304681,0.226324,0.056086,0.076923,0.028852,0.25,"C1256741","C1256741","C1256741","C1256741=C0013428->C0574785->C0752303->C0037088->C0039058->C0012674->*C1256741*<-C0070166<-C0040207<-C2936588<-C0019400<-C0019398<-C0007995"
"msh-umls","UMNSRS_relatedness","C0231236","C0042755",0,0,0.370866,0,0,0,0,"","","",""
"msh-umls","UMNSRS_relatedness","C0002940","C0947651",0,0,0.390631,0,0,0,0,"","","",""
"msh-umls","UMNSRS_relatedness","C0009262","C0032950",0.573033,0.514281,0.414788,0.544026,0.166667,0.068434,0.736842,"C1258064|C0003392","C0003392","C0003392","C1258064=C0009262->C0018100->C0003191->*C1258064*<-C0032950<-C0003209|C0003392=C0009262->C1563757->C0003379->*C0003392*<-C0032950<-C0282559"
"msh-umls","UMNSRS_relatedness","C0019270","C0006982",0.015946,0.404365,0.247128,0.061524,0.111111,0.031738,0.333333,"C1256741","C1256741","C1256741","C1256741=C0019270->C0752135->C0039058->C0012674->*C1256741*<-C0006982<-C0020233<-C0029224<-C0007995"
"msh-umls","UMNSRS_relatedness","C1257763","C0036572",0.282693,0.472493,0.348279,0.413679,0.142857,0.050455,0.5,"C0012674","C0012674","C0012674","C0012674=C1257763->C0028709->C0028715->*C0012674*<-C0036572<-C0027854<-C0027765"
"msh-umls","UMNSRS_relatedness","C0086543","C0030305",0.260226,0.472493,0.353926,0.420309,0.142857,0.051778,0.5,"C0012674","C0012674","C0012674","C0012674=C0086543->C0023308->C0015397->*C0012674*<-C0030305<-C0030286<-C0012242"
"msh-umls","UMNSRS_relatedness","C0001962","C0001975",0.908125,0.812098,0.652725,0.8011,0.5,0.203625,0.909091,"C0001975","C0001975","C0001975","C0001975=C0001962->*C0001975"
"msh-umls","UMNSRS_relatedness","C0020550","C0036572",0.267433,0.472493,0.334525,0.397702,0.142857,0.047373,0.5,"C0012674","C0012674","C0012674","C0012674=C0020550->C0040128->C0014130->*C0012674*<-C0036572<-C0027854<-C0027765"
"msh-umls","UMNSRS_relatedness","C0016410","C0014563",0.398803,0.472493,0.350463,0.37811,0.142857,0.050962,0.666667,"C1258064","C1258064","C1258064","C1258064=C0016410->C0018928->C0018938->*C1258064*<-C0014563<-C0042397<-C0007220"
"msh-umls","UMNSRS_relatedness","C0116569","C0002598",0.357259,0.404365,0.317148,0.361662,0.111111,0.043747,0.6,"C1258062","C1258062","C1258062","C1258062=C0116569->C0304516->C0001645->C0242889->C0001637->C0243051->*C1258062*<-C0002598<-C0014432"
"msh-umls","UMNSRS_relatedness","C0021359","C0079083",0.016924,0.375804,0.250652,0.062494,0.1,0.032255,0.307692,"C1256741","C1256741","C1256741","C1256741=C0021359->C0017412->C1720894->C0012674->*C1256741*<-C0079083<-C0029255<-C0029252<-C0029224<-C0007995"
"msh-umls","UMNSRS_relatedness","C0040822","C0006982",0.014675,0.375804,0.236596,0.05871,0.1,0.030243,0.307692,"C0000000|C1256741","C1256741","C1256741","C0000000=C0040822->C0013384->C0027854->C0422837->*C0000000*<-C0006982<-C0020233<-C0029224<-C0007995<-C1256741|C1256741=C0040822->C0013384->C0027854->C0027765->C0012674->*C1256741*<-C0006982<-C0020233<-C0029224<-C0007995"
"msh-umls","UMNSRS_relatedness","C0011847","C0009214",0,0,0.384074,0,0,0,0,"","","",""
"msh-umls","UMNSRS_relatedness","C0043031","C0995182",0,0,0.370098,0,0,0,0,"","","",""
"msh-umls","UMNSRS_relatedness","C0030305","C0021641",0.019433,0.349966,0.2535,0.063289,0.090909,0.032679,0.285714,"C0000000|C1256741","C1256741","C1256741","C0000000=C0030305->C0030286->C0012242->C0012674->C1256741->*C0000000*<-C0021641<-C0020616<-C1258063<-C0600511<-C0600512|C1256741=C0030305->C0030286->C0012242->C0012674->*C1256741*<-C0021641<-C0020616<-C1258063<-C0600511<-C0600505<-C0007995"
"msh-umls","UMNSRS_relatedness","C0017160","C0021641",0.021206,0.349966,0.269301,0.067881,0.090909,0.035133,0.285714,"C0000000|C1256741","C1256741","C1256741","C0000000=C0017160->C0017178->C0012242->C0012674->C1256741->*C0000000*<-C0021641<-C0020616<-C1258063<-C0600511<-C0600512|C1256741=C0017160->C0017178->C0012242->C0012674->*C1256741*<-C0021641<-C0020616<-C1258063<-C0600511<-C0600505<-C0007995"
"msh-umls","UMNSRS_relatedness","C0019655","C0032950",0.016436,0.375804,0.250307,0.062399,0.1,0.032204,0.307692,"C1256741","C1256741","C1256741","C1256741=C0019655->C0026946->C0004615->C0012674->*C1256741*<-C0032950<-C0017710<-C0019932<-C0019934<-C0007995"
"msh-umls","UMNSRS_relatedness","C0149651","C0013404",0,0,0.361007,0,0,0,0,"","","",""
"msh-umls","UMNSRS_relatedness","C0018991","C0070166",0,0.436295,0.219665,0,0.125,0,0.222222,"C0000000","C0000000","C0000000","C0000000=C0018991->C0522224->C0027854->C0422837->*C0000000*<-C0070166<-C0032177<-C0032188"
"msh-umls","UMNSRS_relatedness","C0026946","C0286651",0.017156,0.404365,0.249101,0.062065,0.111111,0.032027,0.333333,"C0000000|C1256741","C1256741","C1256741","C0000000=C0026946->C0004615->C0012674->C1256741->*C0000000*<-C0286651<-C0019227<-C0015684<-C0002052|C1256741=C0026946->C0004615->C0012674->*C1256741*<-C0286651<-C0019227<-C0015684<-C0023779<-C0007995"
"msh-umls","UMNSRS_relatedness","C0035435","C0009262",0.018533,0.436295,0.253952,0.063416,0.125,0.032747,0.363636,"C1256741","C1256741","C1256741","C1256741=C0035435->C0026857->C0012674->*C1256741*<-C0009262<-C0002062<-C0019398<-C0007995"
"msh-umls","UMNSRS_relatedness","C0013404","C0220892",0,0.349966,0.226175,0.056049,0.090909,0.028833,0.285714,"C1256741","C1256741","C1256741","C1256741=C0013404->C0035204->C0035242->C0012674->*C1256741*<-C0220892<-C0030842<-C0282215<-C0038776<-C0021521<-C0007995"
"msh-umls","UMNSRS_relatedness","C1623038","C0018926",0,0.514281,0.401293,0.595667,0.166667,0.06433,0.666667,"C0030660","C0030660","C0030660","C0030660=C1623038->C0016059->*C0030660*<-C0018926<-C0017181<-C0019080"
"msh-umls","UMNSRS_relatedness","C0877781","C0018681",0,0.812098,0.914741,0.986532,0.5,0.676568,0.952381,"C0018681","C0018681","C0018681","C0018681=C0877781->*C0018681"
"msh-umls","UMNSRS_relatedness","C0004153","C0018834",0.219637,0.375804,0.312302,0.372456,0.1,0.042786,0.4,"C0012674","C0012674","C0012674","C0012674=C0004153->C0003850->C0003838->C0042373->C0007222->*C0012674*<-C0018834<-C0037089<-C0037088<-C0039058"
"msh-umls","UMNSRS_relatedness","C0920289","C0015672",0,0,0.360225,0,0,0,0,"","","",""
"msh-umls","UMNSRS_relatedness","C0878544","C0039070",0.256843,0.375804,0.350764,0.416592,0.1,0.051033,0.4,"C0012674","C0012674","C0012674","C0012674=C0878544->C0018799->C0007222->*C0012674*<-C0039070<-C0041657<-C0009792<-C0525041<-C0027854<-C0027765"
"msh-umls","UMNSRS_relatedness","C0003129","C0036572",0,0.514281,0.404189,0.577896,0.166667,0.06519,0.666667,"C0037088","C0037088","C0037088","C0037088=C0003129->C0003130->C0037090->*C0037088*<-C0036572<-C0027854"
"msh-umls","UMNSRS_relatedness","C0036494","C0001962",0,0.375804,0.266937,0.067174,0.1,0.034754,0.307692,"C1256741","C1256741","C1256741","C1256741=C0036494->C0026603->C0037088->C0039058->C0012674->*C1256741*<-C0001962<-C0001975<-C0029224<-C0007995"
"msh-umls","UMNSRS_relatedness","C0242339","C0060277",0.013813,0.349966,0.244141,0.060713,0.090909,0.031307,0.285714,"C1256741","C1256741","C1256741","C1256741=C0242339->C0154251->C0025517->C0028715->C0012674->*C1256741*<-C0060277<-C0015889<-C0684279<-C0021521<-C0007995"
"msh-umls","UMNSRS_relatedness","C0039730","C0040822",0.23841,0.404365,0.333231,0.396212,0.111111,0.047093,0.428571,"C0012674","C0012674","C0012674","C0012674=C0039730->C0002881->C0950123->C0027612->*C0012674*<-C0040822<-C0013384<-C0027854<-C0027765"
"msh-umls","UMNSRS_relatedness","C0009951","C0085208",0,0.349966,0.227896,0.05648,0.090909,0.029061,0.285714,"C1256741","C1256741","C1256741","C1256741=C0009951->C0036572->C0027854->C0027765->C0012674->*C1256741*<-C0085208<-C0033483<-C0022634<-C0029224<-C0007995"
"msh-umls","UMNSRS_relatedness","C0002962","C0028351",0.018893,0.349966,0.235324,0.058379,0.090909,0.030067,0.285714,"C1256741","C1256741","C1256741","C1256741=C0002962->C0151744->C0018799->C0007222->C0012674->*C1256741*<-C0028351<-C0002530<-C0002508<-C0029224<-C0007995"
"msh-umls","UMNSRS_relatedness","C0010592","C0032950",0.373029,0.563705,0.337812,0.363878,0.2,0.048092,0.75,"C1258064","C1258064","C1258064","C1258064=C0010592->C0003191->*C1258064*<-C0032950<-C0003209"
"msh-umls","UMNSRS_relatedness","C0037763","C0036396",0.55255,0.514281,0.411638,0.606398,0.166667,0.067454,0.705882,"C0027854","C0027854","C0027854","C0027854=C0037763->C0752252->*C0027854*<-C0036396<-C0027796<-C0030193"
"msh-umls","UMNSRS_relatedness","C0003128","C0152149",0,0,0.357654,0,0,0,0,"","","",""
"msh-umls","UMNSRS_relatedness","C0022116","C0995182",0,0,0.366293,0,0,0,0,"","","",""
"msh-umls","UMNSRS_relatedness","C0006277","C0298130",0.015029,0.375804,0.230217,0.057067,0.1,0.029372,0.307692,"C1256741","C1256741","C1256741","C1256741=C0006277->C0035243->C0035242->C0012674->*C1256741*<-C0298130<-C0595726<-C0019927<-C0019934<-C0007995"
"msh-umls","UMNSRS_relatedness","C0286651","C0024027",0.834221,0.702183,0.666803,0.895716,0.333333,0.217195,0.909091,"C0003277|C0360714","C0360714","C0360714","C0003277=C0286651->*C0003277*<-C0024027|C0360714=C0286651->*C0360714*<-C0024027"
"msh-umls","UMNSRS_relatedness","C0032285","C1883552",0,0,0.375288,0,0,0,0,"","","",""
"msh-umls","UMNSRS_relatedness","C0037763","C0016860",0,0.349966,0.221136,0,0.090909,0,0.166667,"C0000000","C0000000","C0000000","C0000000=C0037763->C0752252->C0027854->C0422837->*C0000000*<-C0016860<-C0038703<-C0003204<-C1258064<-C0600511<-C0600512"
"msh-umls","UMNSRS_relatedness","C0040485","C0014806",0,0.436295,0.236477,0,0.125,0,0.222222,"C0000000","C0000000","C0000000","C0000000=C0040485->C0949445->*C0000000*<-C0014806<-C0017173<-C1258064<-C0600511<-C0600512"
"msh-umls","UMNSRS_relatedness","C0011603","C0020517",0.314025,0.514281,0.375809,0.446347,0.166667,0.057239,0.545455,"C0012674","C0012674","C0012674","C0012674=C0011603->C0037274->C0175166->*C0012674*<-C0020517<-C0021053"
"msh-umls","UMNSRS_relatedness","C0947651","C0022614",0,0,0.364859,0,0,0,0,"","","",""
"msh-umls","UMNSRS_relatedness","C0003850","C0022116",0.286503,0.436295,0.333167,0.396138,0.125,0.047079,0.461538,"C0012674","C0012674","C0012674","C0012674=C0003850->C0003838->C0042373->C0007222->*C0012674*<-C0022116<-C0030660<-C0039058"
"msh-umls","UMNSRS_relatedness","C0018995","C0032617",0.214251,0.375804,0.313173,0.373431,0.1,0.042957,0.4,"C0012674","C0012674","C0012674","C0012674=C0018995->C0025534->C0025521->C0025517->C0028715->*C0012674*<-C0032617<-C0752303<-C0037088<-C0039058"
"msh-umls","UMNSRS_relatedness","C0025587","C0040460",0.544071,0.624196,0.657411,0.894179,0.25,0.208045,0.857143,"C0030193","C0030193","C0030193","C0030193=C0025587->*C0030193*<-C0040460<-C0015468"
"msh-umls","UMNSRS_relatedness","C0011175","C0038187",0.549883,0.472493,0.396055,0.583409,0.142857,0.062804,0.571429,"C0028715","C0028715","C0028715","C0028715=C0011175->C0043065->C0025517->*C0028715*<-C0038187<-C0162429<-C0028709"
"msh-umls","UMNSRS_relatedness","C0009319","C0014544",0.285202,0.404365,0.368883,0.43805,0.111111,0.055451,0.428571,"C0012674","C0012674","C0012674","C0012674=C0009319->C0017160->C0017178->C0012242->*C0012674*<-C0014544<-C0006111<-C0007682<-C0027765"
"msh-umls","UMNSRS_relatedness","C0011847","C0085602",0,0,0.359879,0,0,0,0,"","","",""
"msh-umls","UMNSRS_relatedness","C0162275","C0038187",0,0.404365,0.393982,0.580944,0.111111,0.062211,0.5,"C0028715","C0028715","C0028715","C0028715=C0162275->C0022638->C0001122->C0001118->C0025517->*C0028715*<-C0038187<-C0162429<-C0028709"
"msh-umls","UMNSRS_relatedness","C0054836","C0717550",0.589405,0.702183,0.401526,0.591528,0.333333,0.064399,0.888889,"C0003364","C0003364","C0003364","C0003364=C0054836->*C0003364*<-C0717550"
"msh-umls","UMNSRS_relatedness","C0301532","C0039840",0,0,0.385109,0,0,0,0,"","","",""
"msh-umls","UMNSRS_relatedness","C0020676","C1883552",0,0,0.375644,0,0,0,0,"","","",""
"msh-umls","UMNSRS_relatedness","C0039730","C0019045",0.962662,0.812098,0.899501,0.98261,0.5,0.63093,0.923077,"C0019045","C0019045","C0019045","C0019045=C0039730->*C0019045"
"msh-umls","UMNSRS_relatedness","C0026946","C0025289",0.612504,0.624196,0.511442,0.72332,0.25,0.106571,0.727273,"C0004615","C0004615","C0004615","C0004615=C0026946->*C0004615*<-C0025289<-C0007684"
"msh-umls","UMNSRS_relatedness","C0030232","C0060277",0.011336,0.349966,0.22937,0.056852,0.090909,0.029258,0.285714,"C1256741","C1256741","C1256741","C1256741=C0030232->C0037285->C0037088->C0039058->C0012674->*C1256741*<-C0060277<-C0015889<-C0684279<-C0021521<-C0007995"
"msh-umls","UMNSRS_relatedness","C0332566","C0332573",0,0,1,0,0,0,0,"","","",""
"msh-umls","UMNSRS_relatedness","C0018834","C0020740",0.01428,0.326379,0.23474,0.058227,0.083333,0.029987,0.266667,"C1256741","C1256741","C1256741","C1256741=C0018834->C0037089->C0037088->C0039058->C0012674->*C1256741*<-C0020740<-C0031497<-C0001131<-C0007066<-C0029224<-C0007995"
"msh-umls","UMNSRS_relatedness","C0995182","C0020264",0,0,0.365142,0,0,0,0,"","","",""
"msh-umls","UMNSRS_relatedness","C0009214","C0011816",0.831634,0.702183,0.545143,0.786387,0.333333,0.12437,0.888889,"C0003449","C0003449","C0003449","C0003449=C0009214->*C0003449*<-C0011816"
"msh-umls","UMNSRS_relatedness","C0001047","C0001443",0.361553,0.472493,0.370283,0.400921,0.142857,0.055808,0.666667,"C1258064","C1258064","C1258064","C1258064=C0001047->C0003451->C0003204->*C1258064*<-C0001443<-C0003195<-C0007220"
"msh-umls","UMNSRS_relatedness","C0086073","C0032950",0,0.472493,0.328206,0.353253,0.142857,0.046021,0.666667,"C1258064","C1258064","C1258064","C1258064=C0086073->C0012694->C0282556->C0282686->*C1258064*<-C0032950<-C0003209"
"msh-umls","UMNSRS_relatedness","C0007559","C0007561",0.51057,0.702183,0.372742,0.52271,0.333333,0.056441,0.888889,"C0279516","C0279516","C0279516","C0279516=C0007559->*C0279516*<-C0007561"
"msh-umls","UMNSRS_relatedness","C0030193","C0026549",0.020374,0.375804,0.260718,0.065348,0.1,0.033778,0.307692,"C1256741","C1256741","C1256741","C1256741=C0030193->C0037088->C0039058->C0012674->*C1256741*<-C0026549<-C0026548<-C0019403<-C0019398<-C0007995"
"msh-umls","UMNSRS_relatedness","C0027358","C0015846",0.758928,0.563705,0.513885,0.737105,0.2,0.107771,0.833333,"C0002772|C0007680","C0002772","C0002772","C0007680=C0027358->C0027410->*C0007680*<-C0015846<-C0002904|C0002772=C0027358->C0026548->C0221793->*C0002772*<-C0015846"
"msh-umls","UMNSRS_relatedness","C0001824","C0854467",0,0,0.367136,0,0,0,0,"","","",""
"msh-umls","UMNSRS_relatedness","C0013428","C0019079",0.416701,0.514281,0.377447,0.545766,0.166667,0.057671,0.666667,"C0037088","C0037088","C0037088","C0037088=C0013428->C0574785->C0752303->*C0037088*<-C0019079<-C0037090"
"msh-umls","UMNSRS_relatedness","C0042384","C0018991",0.260806,0.436295,0.347822,0.413144,0.125,0.050349,0.461538,"C0012674","C0012674","C0012674","C0012674=C0042384->C0042373->C0007222->*C0012674*<-C0018991<-C0522224<-C0027854<-C0027765"
"msh-umls","UMNSRS_relatedness","C0917801","C0086140",0,0.284591,0.224361,0.055598,0.071429,0.028594,0.235294,"C1256741","C1256741","C1256741","C1256741=C0917801->C0021603->C0752287->C0700201->C0851578->C0027765->C0012674->*C1256741*<-C0086140<-C0011806<-C0017696<-C0032594<-C0007004<-C0007995"
"msh-umls","UMNSRS_relatedness","C0009262","C0033209",0.808134,0.624196,0.540993,0.783804,0.25,0.122027,0.842105,"C0018100","C0018100","C0018100","C0018100=C0009262->*C0018100*<-C0033209<-C0041983"
"msh-umls","UMNSRS_relatedness","C1623038","C0002871",0,0.436295,0.344222,0.40894,0.125,0.049525,0.461538,"C0012674","C0012674","C0012674","C0012674=C1623038->C0016059->C0030660->C0039058->*C0012674*<-C0002871<-C0018939<-C0018981"
