sct	MiniMayoSRS	Concept 1	Concept 2	LCH	INTRINSIC_LCH	INTRINSIC_LIN	PATH	INTRINSIC_PATH	RADA	INTRINSIC_RADA	JACCARD	SOKAL	lcs(s)	corpus lcs	intrinsic lcs	paths
sct-msh-csp-aod	UMNSRS_similarity	C0035508	C0034642	0.762461	0.831032	0.977362	0.333333	0.541849	0.970588	0.977502	0.955726	0.915205	C0035234|C0425542		C0035234	C0035234=C0035508->*C0035234*<-C0034642|C0425542=C0035508->*C0425542*<-C0034642
sct-msh-csp-aod	UMNSRS_similarity	C0557875	C0004147	0.550388	0.008856	0.054100	0.125000	0.027477	0.921569	0.058216	0.027802	0.014097	C0000000|C2720507		C2720507	C0000000=C0557875->C0015672->C0695252->*C0000000*<-C0004147<-C0014983<-C0001962<-C0678408|C2720507=C0557875->C0015672->C0037088->*C2720507*<-C0004147<-C0003364<-C0007220<-C0013227
sct-msh-csp-aod	UMNSRS_similarity	C0004153	C0002962	0.700259	0.623847	0.915476	0.250000	0.255603	0.960784	0.922508	0.844127	0.730294	C0004153		C0004153	C0004153=C0004153*<-C0002962<-C1956346<-C0003850
sct-msh-csp-aod	UMNSRS_similarity	C0019158	C0018926	0.612590	0.286857	0.661932	0.166667	0.075303	0.941176	0.673258	0.494692	0.328632	C0012634|C0012242		C0012242	C0012242=C0019158->C1298758->*C0012242*<-C0018926<-C0017181<-C0017178|C0012634=C0019158->C1298758->C0012242->*C0012634*<-C0018926<-C0042963
sct-msh-csp-aod	UMNSRS_similarity	C0027358	C0026549	0.850129	0.721699	0.948971	0.500000	0.364485	0.980392	0.953606	0.902897	0.822984	C0026549		C0026549	C0026549=C0027358->*C0026549
sct-msh-csp-aod	UMNSRS_similarity	C0011991	C0009262	0.579260	0.015046	0.055294	0.142857	0.028101	0.931373	0.079713	0.028433	0.014422	C2720507		C2720507	C2720507=C0011991->C0037089->C0037088->*C2720507*<-C0009262<-C0018100<-C0013227
sct-msh-csp-aod	UMNSRS_similarity	C0027121	C0026848	0.850129	0.572587	0.882805	0.500000	0.212242	0.980392	0.901241	0.790198	0.653162	C0026848		C0026848	C0026848=C0027121->*C0026848
sct-msh-csp-aod	UMNSRS_similarity	C0006277	C0023992	0.524922	0.000090	0.000000	0.111111	0.000000	0.911765	0.000000	0.000000	0.000000	C0000000		C0000000	C0000000=C0006277->C1290890->C0869452->*C0000000*<-C0023992<-C0003292<-C0017173<-C0013227<-C2720507
sct-msh-csp-aod	UMNSRS_similarity	C0013428	C0008809	0.550388	0.016300	0.055539	0.125000	0.028229	0.921569	0.084007	0.028562	0.014488	C0000000|C2720507		C2720507	C0000000=C0013428->C0574785->C0159064->*C0000000*<-C0008809<-C0003204<-C0013227<-C2720507|C2720507=C0013428->C0000737->C0037089->C0037088->*C2720507*<-C0008809<-C0003204<-C0013227
sct-msh-csp-aod	UMNSRS_similarity	C0282386	C0536495	0.762461	0.517916	0.872478	0.333333	0.174070	0.970588	0.873749	0.773801	0.631057	C1533693		C1533693	C1533693=C0282386->*C1533693*<-C0536495
sct-msh-csp-aod	UMNSRS_similarity	C0034880	C0005740	0.524922	0.024131	0.064026	0.111111	0.029042	0.911765	0.110402	0.033071	0.016814	C1140093|C2720507		C1140093	C1140093=C0034880->C0013447->C0012634->*C1140093*<-C0005740<-C0003236<-C0003392<-C0013227<-C0220806|C2720507=C0034880->C0013447->C0012634->C0037088->*C2720507*<-C0005740<-C0003236<-C0003392<-C0013227
sct-msh-csp-aod	UMNSRS_similarity	C0008168	C0007561	0.762461	0.217249	0.562424	0.333333	0.058503	0.970588	0.571792	0.391231	0.243186	C0279516		C0279516	C0279516=C0008168->*C0279516*<-C0007561
sct-msh-csp-aod	UMNSRS_similarity	C0007537	C0007557	0.762461	0.638117	0.926990	0.333333	0.269178	0.970588	0.927758	0.863915	0.760431	C0279516|C0304319		C0304319	C0279516=C0007537->*C0279516*<-C0007557|C0304319=C0007537->*C0304319*<-C0007557
sct-msh-csp-aod	UMNSRS_similarity	C0014806	C0023660	0.612590	0.147765	0.395573	0.166667	0.045472	0.941176	0.441451	0.246551	0.140609	C0682874|C1258064|C0013227		C0682874	C1258064=C0014806->C0017173->*C1258064*<-C0023660<-C0003195<-C0007220|C0013227=C0014806->C0017173->*C0013227*<-C0023660<-C0003195<-C0007220|C0682874=C0014806->C0017173->*C0682874*<-C0023660<-C0003195<-C0007220
sct-msh-csp-aod	UMNSRS_similarity	C0020676	C0021359	0.579260	0.147277	0.417427	0.142857	0.045392	0.931373	0.440415	0.263765	0.151918	C0012634|C0012674		C0012634	C0012674=C0020676->C0040128->C0014130->*C0012674*<-C0021359<-C0017412<-C1720894|C0012634=C0020676->C0040128->C0014130->*C0012634*<-C0021359<-C0017411<-C0178829
sct-msh-csp-aod	UMNSRS_similarity	C0081876	C0006681	0.652011	0.192729	0.524731	0.200000	0.053526	0.950980	0.529496	0.355685	0.216312	C0017173		C0017173	C0017173=C0081876->C0003216->*C0017173*<-C0006681<-C0003138
sct-msh-csp-aod	UMNSRS_similarity	C0007398	C0023380	0.762461	0.267315	0.644793	0.333333	0.070151	0.970588	0.647308	0.475790	0.312155	C0525041		C0525041	C0525041=C0007398->*C0525041*<-C0023380
sct-msh-csp-aod	UMNSRS_similarity	C0036323	C0114873	0.524922	0.044803	0.157522	0.111111	0.031303	0.911765	0.176573	0.085495	0.044656	C1256741		C1256741	C1256741=C0036323->C0021832->C0030499->C0012674->*C1256741*<-C0114873<-C0034407<-C0019398<-C0007995
sct-msh-csp-aod	UMNSRS_similarity	C0085602	C0032617	0.700259	0.091818	0.303651	0.250000	0.037122	0.960784	0.309824	0.179003	0.098299	C0037088		C0037088	C0037088=C0085602->*C0037088*<-C0032617<-C0752303
sct-msh-csp-aod	UMNSRS_similarity	C1623038	C0286651	0.550388	0.009824	0.054285	0.125000	0.027573	0.921569	0.061609	0.027900	0.014147	C2720507		C2720507	C2720507=C1623038->C0016059->C0037088->*C2720507*<-C0286651<-C0360714<-C0014432<-C0013227
sct-msh-csp-aod	UMNSRS_similarity	C0038450	C0037384	0.762461	0.817629	0.974962	0.333333	0.516141	0.970588	0.975056	0.951147	0.906846	C0035234		C0035234	C0035234=C0038450->*C0035234*<-C0037384
sct-msh-csp-aod	UMNSRS_similarity	C0004147	C0016860	0.652011	0.191138	0.520465	0.200000	0.053218	0.950980	0.526619	0.351776	0.213427	C0007220		C0007220	C0007220=C0004147->C0003364->*C0007220*<-C0016860<-C0012798
sct-msh-csp-aod	UMNSRS_similarity	C0242453	C0008809	0.579260	0.000726	0.000000	0.142857	0.000000	0.931373	0.000000	0.000000	0.000000	C0000000		C0000000	C0000000=C0242453->C1719540->*C0000000*<-C0008809<-C0003204<-C0013227<-C2720507
sct-msh-csp-aod	UMNSRS_similarity	C0011175	C0013369	0.579260	0.133892	0.405129	0.142857	0.043241	0.931373	0.411258	0.254020	0.145488	C0012634|C0000000		C0012634	C0000000=C0011175->C0267995->C0868890->*C0000000*<-C0013369<-C0021831<-C0266806|C0012634=C0011175->C0267994->C0025517->*C0012634*<-C0013369<-C1264613<-C0021311
sct-msh-csp-aod	UMNSRS_similarity	C0014025	C0065374	0.762461	0.534675	0.880429	0.333333	0.184978	0.970588	0.882763	0.786398	0.647987	C0003015|C0012512|C0003364		C0003015	C0003364=C0014025->*C0003364*<-C0065374|C0012512=C0014025->*C0012512*<-C0065374|C0003015=C0014025->*C0003015*<-C0065374
sct-msh-csp-aod	UMNSRS_similarity	C0235250	C0079083	0.550388	0.020216	0.063155	0.125000	0.028632	0.921569	0.097301	0.032607	0.016574	C1140093|C2720507|C0000000		C1140093	C1140093=C0235250->C0042963->C0012634->*C1140093*<-C0079083<-C0029255<-C0029252<-C0220806|C0000000=C0235250->C0042963->C0728950->*C0000000*<-C0079083<-C0003392<-C0013227<-C2720507|C2720507=C0235250->C0042963->C0037089->C0037088->*C2720507*<-C0079083<-C0003392<-C0013227
sct-msh-csp-aod	UMNSRS_similarity	C0206160	C0018926	0.700259	0.089873	0.302105	0.250000	0.036861	0.960784	0.304750	0.177929	0.097652	C0037088		C0037088	C0037088=C0206160->*C0037088*<-C0018926<-C1689949
sct-msh-csp-aod	UMNSRS_similarity	C0041948	C0751229	0.000000	0.180729	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
sct-msh-csp-aod	UMNSRS_similarity	C0026848	C0234369	0.652011	0.308445	0.655797	0.200000	0.081435	0.950980	0.699867	0.487871	0.322638	C0263660		C0263660	C0263660=C0026848->*C0263660*<-C0234369<-C0392702<-C0231443
sct-msh-csp-aod	UMNSRS_similarity	C0021359	C0232197	0.579260	0.130468	0.392895	0.142857	0.042707	0.931373	0.403570	0.244473	0.139259	C0030660		C0030660	C0030660=C0021359->C0017411->C0178829->C0012634->*C0030660*<-C0232197<-C0003811
sct-msh-csp-aod	UMNSRS_similarity	C0162275	C0021641	0.550388	0.025027	0.057273	0.125000	0.029136	0.921569	0.113371	0.029481	0.014961	C2720507		C2720507	C2720507=C0162275->C0426391->C2711906->C0037088->*C2720507*<-C0021641<-C0935929<-C0013227
sct-msh-csp-aod	UMNSRS_similarity	C0005716	C0036572	0.579260	0.163532	0.432537	0.142857	0.048148	0.931373	0.473972	0.275948	0.160058	C0012634|C0000000|C0012674		C0012634	C0012674=C0005716->C0026946->C0004615->*C0012674*<-C0036572<-C0027854<-C0027765|C0000000=C0005716->C0026946->C0029511->*C0000000*<-C0036572<-C0730595<-C0490011|C0012634=C0005716->C0026946->C0009450->*C0012634*<-C0036572<-C0027854<-C0027765
sct-msh-csp-aod	UMNSRS_similarity	C0006840	C0392071	0.652011	0.379704	0.771718	0.200000	0.105449	0.950980	0.774276	0.628290	0.458035	C0017412		C0017412	C0017412=C0006840->C0036916->*C0017412*<-C0392071<-C0033575
sct-msh-csp-aod	UMNSRS_similarity	C0019134	C0033603	0.700259	0.241342	0.589005	0.250000	0.063845	0.960784	0.609844	0.417439	0.263774	C0018938		C0018938	C0018938=C0019134->C0016018->*C0018938*<-C0033603
sct-msh-csp-aod	UMNSRS_similarity	C0878544	C0034642	0.579260	0.010556	0.000000	0.142857	0.000000	0.931373	0.000000	0.000000	0.000000	C0000000		C0000000	C0000000=C0878544->C0026848->C0263660->C0041785->*C0000000*<-C0034642<-C0159056
sct-msh-csp-aod	UMNSRS_similarity	C0026946	C0030193	0.652011	0.159693	0.360545	0.200000	0.047482	0.950980	0.466223	0.219917	0.123543	C0000000|C0037088		C0037088	C0037088=C0026946->C0009450->C0012634->*C0037088*<-C0030193|C0000000=C0026946->C0029511->*C0000000*<-C0030193<-C0029625
sct-msh-csp-aod	UMNSRS_similarity	C0033687	C0026196	0.612590	0.014568	0.055201	0.166667	0.028052	0.941176	0.078067	0.028384	0.014396	C2720507		C2720507	C2720507=C0033687->C0037088->*C2720507*<-C0026196<-C1443798<-C0013227
sct-msh-csp-aod	UMNSRS_similarity	C0002962	C0013404	0.652011	0.314909	0.694008	0.200000	0.083367	0.950980	0.707437	0.531403	0.361844	C0012634|C0035204		C0035204	C0012634=C0002962->C1300028->*C0012634*<-C0013404<-C0035204|C0035204=C0002962->C0151744->C0242184->*C0035204*<-C0013404
sct-msh-csp-aod	UMNSRS_similarity	C0004610	C0376288	0.524922	0.141559	0.426643	0.111111	0.044460	0.911765	0.428132	0.271168	0.156850	C0000000|C1290853|C1290906|C0012634|C0012674		C1290853	C1290906=C0004610->C2317548->C2316161->*C1290906*<-C0376288<-C1263864<-C0042798<-C0042790<-C0456753|C1290853=C0004610->C0004623->C0578491->*C1290853*<-C0376288<-C1263864<-C0042798<-C0042790<-C1285159|C0012674=C0004610->C0004623->C0004615->*C0012674*<-C0376288<-C1263864<-C0042798<-C0152027<-C0027765|C0000000=C0004610->C0004623->C0004622->*C0000000*<-C0376288<-C1263864<-C0547030<-C0422943<-C0155387|C0012634=C0004610->C0004623->C0009450->*C0012634*<-C0376288<-C1263864<-C0042798<-C0152027<-C0027765
sct-msh-csp-aod	UMNSRS_similarity	C0242339	C0286651	0.612590	0.178487	0.475767	0.166667	0.050831	0.941176	0.503146	0.312135	0.184929	C0023779		C0023779	C0023779=C0242339->C0154251->*C0023779*<-C0286651<-C0019227<-C0015684
sct-msh-csp-aod	UMNSRS_similarity	C0041948	C0013911	0.612590	0.133445	0.404721	0.166667	0.043171	0.941176	0.410260	0.253699	0.145278	C0012634		C0012634	C0012634=C0041948->C0025517->*C0012634*<-C0013911<-C0086588<-C1285162
sct-msh-csp-aod	UMNSRS_similarity	C0029456	C0878544	0.652011	0.266959	0.618187	0.200000	0.070060	0.950980	0.646818	0.447374	0.288140	C0026857|C0263660		C0263660	C0026857=C0029456->C0005940->*C0026857*<-C0878544<-C0026848|C0263660=C0029456->C0005940->*C0263660*<-C0878544<-C0026848
sct-msh-csp-aod	UMNSRS_similarity	C0235250	C0027497	0.700259	0.525482	0.875991	0.250000	0.178913	0.960784	0.877887	0.779346	0.638466	C0037089|C0476288		C0037089	C0037089=C0235250->C0042963->*C0037089*<-C0027497|C0476288=C0235250->C0042963->*C0476288*<-C0027497
sct-msh-csp-aod	UMNSRS_similarity	C0242723	C0858529	0.000000	0.176835	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
sct-msh-csp-aod	UMNSRS_similarity	C0442874	C0021641	0.550388	0.133184	0.206857	0.125000	0.043130	0.921569	0.409675	0.115360	0.061211	C1140093|C2720507|C1256741		C1256741	C1140093=C0442874->C0027765->C0012634->*C1140093*<-C0021641<-C0935929<-C0013227<-C0220806|C2720507=C0442874->C0027765->C0012634->C0037088->*C2720507*<-C0021641<-C0935929<-C0013227|C1256741=C0442874->C0027765->C0012674->*C1256741*<-C0021641<-C0935929<-C0013227<-C0007995
sct-msh-csp-aod	UMNSRS_similarity	C0036494	C0149651	0.524922	0.007620	0.053865	0.111111	0.027354	0.911765	0.053865	0.027678	0.014033	C2720507		C2720507	C2720507=C0036494->C0026603->C0037088->*C2720507*<-C0149651<-C1265981<-C0332447<-C1260954<-C1268086
sct-msh-csp-aod	UMNSRS_similarity	C0060277	C0060277	1.000000	1.000000	1.000000	1.000000	1.000000	0.990196	1.000000	1.000000	1.000000	C0060277		C0060277	C0060277=C0060277
sct-msh-csp-aod	UMNSRS_similarity	C0858529	C0023992	0.000000	0.182309	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
sct-msh-csp-aod	UMNSRS_similarity	C0035435	C0000970	0.550388	0.095392	0.184405	0.125000	0.037606	0.921569	0.319055	0.101567	0.053500	C1140093|C0000000|C2720507|C1256741		C1256741	C1140093=C0035435->C0026857->C0012634->*C1140093*<-C0000970<-C0003419<-C0013227<-C0220806|C0000000=C0035435->C0263660->C0041785->*C0000000*<-C0000970<-C0003419<-C0013227<-C2720507|C2720507=C0035435->C0026857->C0012634->C0037088->*C2720507*<-C0000970<-C0003419<-C0013227|C1256741=C0035435->C0026857->C0012674->*C1256741*<-C0000970<-C0003419<-C0013227<-C0007995
sct-msh-csp-aod	UMNSRS_similarity	C0006309	C0043528	0.652011	0.290635	0.676150	0.200000	0.076342	0.950980	0.678067	0.510746	0.342954	C0004615|C0009450		C0009450	C0009450=C0006309->C0085423->C0004623->*C0009450*<-C0043528|C0004615=C0006309->C0085423->C0004623->*C0004615*<-C0043528
sct-msh-csp-aod	UMNSRS_similarity	C0004147	C0025859	0.762461	0.650477	0.931544	0.333333	0.281519	0.970588	0.932092	0.871860	0.772829	C0033442|C0039051|C0304516|C0003364|C0014983|C0003195|C1563753		C1563753	C0033442=C0004147->*C0033442*<-C0025859|C0039051=C0004147->*C0039051*<-C0025859|C0304516=C0004147->*C0304516*<-C0025859|C0003364=C0004147->*C0003364*<-C0025859|C0014983=C0004147->*C0014983*<-C0025859|C0003195=C0004147->*C0003195*<-C0025859|C1563753=C0004147->*C1563753*<-C0025859
sct-msh-csp-aod	UMNSRS_similarity	C0013911	C0006625	0.850129	0.999236	0.999926	0.500000	0.997232	0.980392	0.999926	0.999852	0.999703	C0013911		C0013911	C0013911=C0013911*<-C0006625
sct-msh-csp-aod	UMNSRS_similarity	C0003564	C0152149	0.612590	0.241251	0.608607	0.166667	0.063824	0.941176	0.609706	0.437408	0.279925	C0027854		C0027854	C0027854=C0003564->C0042940->*C0027854*<-C0152149<-C0000737<-C0030193
sct-msh-csp-aod	UMNSRS_similarity	C0038187	C0003123	0.579260	0.129862	0.401454	0.142857	0.042613	0.931373	0.402198	0.251137	0.143600	C0012634|C0000000		C0012634	C0000000=C0038187->C0015619->*C0000000*<-C0003123<-C0037089<-C0037088<-C0677042|C0012634=C0038187->C0162429->C0028709->*C0012634*<-C0003123<-C0013473<-C0004936
sct-msh-csp-aod	UMNSRS_similarity	C0005747	C0043031	0.502141	0.040485	0.155390	0.100000	0.030816	0.901961	0.163158	0.084240	0.043972	C1140093|C0000000|C2720507|C1256741		C1256741	C1140093=C0005747->C1533847->C0026857->C0012634->*C1140093*<-C0043031<-C0035805<-C0031253<-C0013227<-C0220806|C0000000=C0005747->C0459146->C1302710->C0277538->*C0000000*<-C0043031<-C0035805<-C0031253<-C0013227<-C2720507|C2720507=C0005747->C0037763->C0752252->C0027854->C0037088->*C2720507*<-C0043031<-C0035805<-C0031253<-C0013227|C1256741=C0005747->C1533847->C0026857->C0012674->*C1256741*<-C0043031<-C0010206<-C0005078<-C0019398<-C0007995
sct-msh-csp-aod	UMNSRS_similarity	C0002680	C0002645	0.850129	0.838548	0.977423	0.500000	0.556821	0.980392	0.978822	0.955843	0.915421	C0002680		C0002680	C0002680=C0002680*<-C0002645
sct-msh-csp-aod	UMNSRS_similarity	C0002962	C0011991	0.612590	0.135507	0.406605	0.166667	0.043495	0.941176	0.414851	0.255182	0.146251	C0012634|C0037088		C0012634	C0037088=C0002962->C0008031->C0030193->*C0037088*<-C0011991<-C0037089|C0012634=C0002962->C1300028->*C0012634*<-C0011991<-C0476288<-C0012242
sct-msh-csp-aod	UMNSRS_similarity	C0016860	C0024730	0.700259	0.310146	0.695110	0.250000	0.081939	0.960784	0.701876	0.532696	0.363044	C1320237|C0013227|C0012798		C0012798	C0012798=C0016860->*C0012798*<-C0024730<-C0012800|C0013227=C0016860->C0012798->*C0013227*<-C0024730|C1320237=C0016860->C0354100->*C1320237*<-C0024730
sct-msh-csp-aod	UMNSRS_similarity	C0041948	C0553735	0.579260	0.132718	0.404057	0.142857	0.043057	0.931373	0.408632	0.253177	0.144936	C0679384|C0012634		C0012634	C0679384=C0041948->C0025517->*C0679384*<-C0553735<-C0266929<-C0031090<-C0026636|C0012634=C0041948->C0025517->*C0012634*<-C0553735<-C0266929<-C1290886<-C0008679
sct-msh-csp-aod	UMNSRS_similarity	C0021167	C0016860	0.524922	0.023312	0.056928	0.111111	0.028956	0.911765	0.107676	0.029298	0.014867	C2720507		C2720507	C2720507=C0021167->C0231360->C0424449->C0427350->C0037088->*C2720507*<-C0016860<-C0012798<-C0013227
sct-msh-csp-aod	UMNSRS_similarity	C0040038	C0019134	0.524922	0.125405	0.345809	0.111111	0.041930	0.911765	0.392024	0.209050	0.116726	C2979985|C2720507		C2979985	C2979985=C0040038->C0040053->C0018939->C0005767->C0440737->*C2979985*<-C0019134<-C0017973<-C0033684|C2720507=C0040038->C0040053->C1285556->C1298232->*C2720507*<-C0019134<-C0016018<-C0007220<-C0013227
sct-msh-csp-aod	UMNSRS_similarity	C0015300	C0242453	0.612590	0.131357	0.402816	0.166667	0.042845	0.941176	0.405576	0.252204	0.144298	C0012634		C0012634	C0012634=C0015300->C0015397->*C0012634*<-C0242453<-C0033575<-C0042075
sct-msh-csp-aod	UMNSRS_similarity	C0041948	C0004057	0.550388	0.021500	0.063439	0.125000	0.028766	0.921569	0.101616	0.032759	0.016652	C1140093|C2720507|C0000000		C1140093	C1140093=C0041948->C0025517->C0012634->*C1140093*<-C0004057<-C0003419<-C0013227<-C0220806|C0000000=C0041948->C0025517->C0012634->C0476465->*C0000000*<-C0004057<-C0032177<-C0032188|C2720507=C0041948->C0025517->C0012634->C0037088->*C2720507*<-C0004057<-C0003419<-C0013227
sct-msh-csp-aod	UMNSRS_similarity	C0006982	C0018242	0.700259	0.210658	0.554619	0.250000	0.057122	0.960784	0.560790	0.383719	0.237408	C0014432		C0014432	C0014432=C0006982->*C0014432*<-C0018242<-C0351084
sct-msh-csp-aod	UMNSRS_similarity	C1998461	C0004899	0.000000	0.176835	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
sct-msh-csp-aod	UMNSRS_similarity	C0019270	C0018021	0.652011	0.184998	0.452753	0.200000	0.052046	0.950980	0.515362	0.292618	0.171384	C0012634		C0012634	C0012634=C0019270->*C0012634*<-C0018021<-C0040128<-C0014130
sct-msh-csp-aod	UMNSRS_similarity	C0011175	C0039070	0.652011	0.128622	0.391228	0.200000	0.042422	0.950980	0.399385	0.243184	0.138423	C0030660|C0677042|C0039058		C0030660	C0677042=C0011175->C0030660->*C0677042*<-C0039070<-C0037088|C0039058=C0011175->C0030660->*C0039058*<-C0039070<-C0037088|C0030660=C0011175->*C0030660*<-C0039070<-C0007222<-C0012634
sct-msh-csp-aod	UMNSRS_similarity	C0231851	C0032617	0.579260	-0.006582	0.000000	0.142857	0.000000	0.931373	0.000000	0.000000	0.000000	C0000000		C0000000	C0000000=C0231851->C0029601->*C0000000*<-C0032617<-C0752303<-C0037088<-C0677042
sct-msh-csp-aod	UMNSRS_similarity	C0003864	C0035435	0.700259	0.379733	0.717005	0.250000	0.105461	0.960784	0.774303	0.558853	0.387783	C0026857|C0263660		C0263660	C0026857=C0003864->C0022408->*C0026857*<-C0035435|C0263660=C0003864->C0022408->*C0263660*<-C0035435
sct-msh-csp-aod	UMNSRS_similarity	C0021359	C0003128	0.850129	0.879325	0.985169	0.500000	0.645563	0.980392	0.985391	0.970772	0.943204	C0021359		C0021359	C0021359=C0021359*<-C0003128
sct-msh-csp-aod	UMNSRS_similarity	C0006277	C0073992	0.524922	-0.001660	0.000000	0.111111	0.000000	0.911765	0.000000	0.000000	0.000000	C0000000		C0000000	C0000000=C0006277->C1290890->C0869452->*C0000000*<-C0073992<-C0001927<-C0014983<-C0001962<-C0678408
sct-msh-csp-aod	UMNSRS_similarity	C0026946	C0019655	0.850129	0.655233	0.928228	0.500000	0.286416	0.980392	0.933708	0.866069	0.763776	C0026946		C0026946	C0026946=C0026946*<-C0019655
sct-msh-csp-aod	UMNSRS_similarity	C0086543	C0011847	0.000000	0.187647	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
sct-msh-csp-aod	UMNSRS_similarity	C1257763	C0162429	0.762461	0.657174	0.929502	0.333333	0.288440	0.970588	0.934359	0.868289	0.767236	C0028709		C0028709	C0028709=C1257763->*C0028709*<-C0162429
sct-msh-csp-aod	UMNSRS_similarity	C0009951	C0014544	0.762461	0.616121	0.914328	0.333333	0.248540	0.970588	0.919550	0.842177	0.727380	C0036572		C0036572	C0036572=C0009951->*C0036572*<-C0014544
sct-msh-csp-aod	UMNSRS_similarity	C0010520	C0016410	0.579260	0.028684	0.058015	0.142857	0.029525	0.931373	0.125403	0.029874	0.015164	C2720507		C2720507	C2720507=C0010520->C0037088->*C2720507*<-C0016410<-C0042849<-C0042890<-C0013227
sct-msh-csp-aod	UMNSRS_similarity	C0021359	C0005747	0.579260	0.136194	0.407235	0.142857	0.043603	0.931373	0.416375	0.255678	0.146577	C0012634|C0012674		C0012634	C0012674=C0021359->C0017412->C1720894->*C0012674*<-C0005747<-C1533847<-C0026857|C0012634=C0021359->C0017411->C0178829->*C0012634*<-C0005747<-C1533847<-C0026857
sct-msh-csp-aod	UMNSRS_similarity	C0442874	C0011847	0.000000	0.309086	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
