sct	MiniMayoSRS	Concept 1	Concept 2	LCH	INTRINSIC_LCH	INTRINSIC_LIN	PATH	INTRINSIC_PATH	RADA	INTRINSIC_RADA	JACCARD	SOKAL	WUPALMER	lcs(s)	corpus lcs	intrinsic lcs	paths
umls	UMNSRS_relatedness	C0004153	C0002962	0.808273	0.463695	0.698932	0.333333	0.080026	0.993506	0.718296	0.537199	0.367240	0.979592	C1801960|C2362499		C1801960	C1801960=C0004153->*C1801960*<-C0002962|C2362499=C0004153->*C2362499*<-C0002962
umls	UMNSRS_relatedness	C0019158	C0018926	0.808273	0.581455	0.847728	0.333333	0.139334	0.993506	0.848634	0.735701	0.581905	0.983871	C0012240|C0267792		C0267792	C0012240=C0019158->*C0012240*<-C0018926|C0267792=C0019158->*C0267792*<-C0018926
umls	UMNSRS_relatedness	C0027358	C0026549	0.879034	0.737508	0.935555	0.500000	0.290531	0.996753	0.940160	0.878914	0.783985	0.993377	C0026549		C0026549	C0026549=C0027358->*C0026549
umls	UMNSRS_relatedness	C0232955	C0232962	0.808273	0.964857	0.995590	0.333333	0.847484	0.993506	0.995590	0.991219	0.982591	0.984375	C0029592		C0029592	C0029592=C0232955->*C0029592*<-C0232962
umls	UMNSRS_relatedness	C0011991	C0009262	0.719126	0.248786	0.177617	0.200000	0.029089	0.987013	0.182111	0.097464	0.051229	0.600000	C0497525		C0497525	C0497525=C0011991->*C0497525*<-C0009262<-C1320237<-C0020517
umls	UMNSRS_relatedness	C0027121	C0026848	0.879034	0.718919	0.926383	0.500000	0.266181	0.996753	0.932444	0.862863	0.758802	0.991453	C0026848		C0026848	C0026848=C0027121->*C0026848
umls	UMNSRS_relatedness	C0006277	C0023992	0.687307	0.340308	0.472885	0.166667	0.044761	0.983766	0.477049	0.309659	0.183193	0.950495	C0030660|C0549512		C0549512	C0030660=C0006277->C0021368->*C0030660*<-C0023992<-C1320237<-C0020517|C0549512=C0006277->C0021311->*C0549512*<-C0023992<-C1320237<-C0020517
umls	UMNSRS_relatedness	C0013428	C0008809	0.719126	0.248656	0.177525	0.200000	0.029072	0.987013	0.181592	0.097409	0.051198	0.600000	C0497525		C0497525	C0497525=C0013428->*C0497525*<-C0008809<-C1320237<-C0020517
umls	UMNSRS_relatedness	C0282386	C0536495	0.808273	0.871442	0.979578	0.333333	0.545874	0.993506	0.979614	0.959974	0.923030	0.987179	C1882518|C1579376|C0003232|C1533693|C1579343		C1579343	C1533693=C0282386->*C1533693*<-C0536495|C1882518=C0282386->*C1882518*<-C0536495|C0003232=C0282386->*C0003232*<-C0536495|C1579376=C0282386->*C1579376*<-C0536495|C1579343=C0282386->*C1579343*<-C0536495
umls	UMNSRS_relatedness	C0011847	C0162275	0.719126	0.562795	0.821454	0.200000	0.127613	0.987013	0.832481	0.697006	0.534927	0.962264	C1373233|C1140097|C0014130|C1535127|C0012674		C1535127	C1535127=C0011847->*C1535127*<-C0162275<-C0022638<-C0154251|C0014130=C0011847->*C0014130*<-C0162275<-C0022638<-C0154251|C0012674=C0011847->C0014130->*C0012674*<-C0162275<-C0028715|C1140097=C0011847->C0014130->*C1140097*<-C0162275<-C0028715|C1373233=C0011847->C0014130->*C1373233*<-C0162275<-C0028715
umls	UMNSRS_relatedness	C0011175	C0017160	0.758068	0.437689	0.672267	0.250000	0.070802	0.990260	0.678405	0.506327	0.338981	0.974359	C0521362|C0021831|C0030660		C0021831	C0030660=C0011175->*C0030660*<-C0017160<-C0021311|C0521362=C0011175->*C0521362*<-C0017160<-C1264613|C0021831=C0011175->C0017187->*C0021831*<-C0017160
umls	UMNSRS_relatedness	C0034880	C0005740	0.687307	0.346769	0.477851	0.166667	0.046144	0.983766	0.493455	0.313932	0.186192	0.933333	C0150934		C0150934	C0150934=C0034880->C0013447->*C0150934*<-C0005740<-C1320237<-C0020517
umls	UMNSRS_relatedness	C0008168	C0007561	0.808273	0.478161	0.736811	0.333333	0.085668	0.993506	0.738460	0.583295	0.411726	0.986486	C1320237|C2267087|C0279516|C0003232		C0003232	C0279516=C0008168->*C0279516*<-C0007561|C0003232=C0008168->*C0003232*<-C0007561|C1320237=C0008168->*C1320237*<-C0007561|C2267087=C0008168->*C2267087*<-C0007561
umls	UMNSRS_relatedness	C0007537	C0007557	0.808273	0.876287	0.980579	0.333333	0.558471	0.993506	0.980626	0.961898	0.926593	0.987500	C2266959|C2267087|C1320237|C0279516|C0003232|C0304319		C0304319	C0279516=C0007537->*C0279516*<-C0007557|C2266959=C0007537->*C2266959*<-C0007557|C0304319=C0007537->*C0304319*<-C0007557|C0003232=C0007537->*C0003232*<-C0007557|C1320237=C0007537->*C1320237*<-C0007557|C2267087=C0007537->*C2267087*<-C0007557
umls	UMNSRS_relatedness	C0014806	C0023660	0.808273	0.414405	0.628466	0.333333	0.063450	0.993506	0.638300	0.458221	0.297203	0.986486	C1320237		C1320237	C1320237=C0014806->*C1320237*<-C0023660
umls	UMNSRS_relatedness	C0007398	C0023380	0.808273	0.456894	0.708187	0.333333	0.077504	0.993506	0.708331	0.548212	0.377611	0.983333	C0525041|C0004936		C0525041	C0004936=C0007398->*C0004936*<-C0023380|C0525041=C0007398->*C0525041*<-C0023380
umls	UMNSRS_relatedness	C0020517	C0018834	0.808273	0.312076	0.227216	0.333333	0.039189	0.993506	0.399209	0.128169	0.068473	0.750000	C0497525		C0497525	C0497525=C0020517->*C0497525*<-C0018834
umls	UMNSRS_relatedness	C0085602	C0032617	0.808273	0.643056	0.892878	0.333333	0.186223	0.993506	0.892916	0.806485	0.675723	0.971429	C1864620		C1864620	C1864620=C0085602->*C1864620*<-C0032617
umls	UMNSRS_relatedness	C1623038	C0286651	0.660406	0.336071	0.463829	0.142857	0.043877	0.980519	0.466015	0.301939	0.177814	0.940000	C0030660		C0030660	C0030660=C1623038->C0016059->*C0030660*<-C0286651<-C0360714<-C1320237<-C0020517
umls	UMNSRS_relatedness	C0038450	C0037384	0.808273	0.888226	0.983020	0.333333	0.590769	0.993506	0.983025	0.966607	0.935372	0.981818	C0035234		C0035234	C0035234=C0038450->*C0035234*<-C0037384
umls	UMNSRS_relatedness	C0004147	C0016860	0.719126	0.413301	0.634443	0.200000	0.063121	0.987013	0.636286	0.464604	0.302596	0.973333	C3160088|C0013227|C0007220|C1320237|C2267084		C0007220	C2267084=C0004147->C2267085->*C2267084*<-C0016860<-C2267090|C0007220=C0004147->C0003364->*C0007220*<-C0016860<-C0012798|C3160088=C0004147->C0001645->*C3160088*<-C0016860<-C0354100|C1320237=C0004147->C0001645->*C1320237*<-C0016860<-C0354100|C0013227=C0004147->C0003364->*C0013227*<-C0016860<-C0012798
umls	UMNSRS_relatedness	C0242453	C0008809	0.660406	0.386918	0.582883	0.142857	0.055747	0.980519	0.584933	0.411317	0.258904	0.943396	C1368719|C1302710|C0012634|C2720507|C1456590		C1302710	C0012634=C0242453->C0033575->C0042075->*C0012634*<-C0008809<-C0003232<-C0021311|C1302710=C0242453->C0033575->*C1302710*<-C0008809<-C0003232<-C0021311<-C0024115|C1368719=C0242453->C0752303->C0037088->*C1368719*<-C0008809<-C0003204<-C0013227|C1456590=C0242453->C0033575->C0025266->*C1456590*<-C0008809<-C0003232<-C0021311|C2720507=C0242453->C0752303->C0037088->*C2720507*<-C0008809<-C0003204<-C0013227
umls	UMNSRS_relatedness	C0085636	C0025287	0.758068	0.347737	0.495786	0.250000	0.046355	0.990260	0.495869	0.329598	0.197316	0.970297	C0927232		C0927232	C0927232=C0085636->*C0927232*<-C0025287<-C0154728
umls	UMNSRS_relatedness	C0011175	C0013369	0.758068	0.427212	0.660486	0.250000	0.067394	0.990260	0.660902	0.493079	0.327209	0.974359	C0521362|C0021831		C0021831	C0521362=C0011175->*C0521362*<-C0013369<-C1264613|C0021831=C0011175->C0017187->*C0021831*<-C0013369
umls	UMNSRS_relatedness	C0014025	C0065374	0.808273	0.735214	0.938988	0.333333	0.287409	0.993506	0.939244	0.884992	0.793709	0.981818	C0003015|C0012512|C0003364		C0003015	C0003015=C0014025->*C0003015*<-C0065374|C0003364=C0014025->*C0003364*<-C0065374|C0012512=C0014025->*C0012512*<-C0065374
umls	UMNSRS_relatedness	C0206160	C0018926	0.758068	0.337352	0.469125	0.250000	0.044142	0.990260	0.469376	0.306443	0.180946	0.957746	C0200627|C0037088		C0200627	C0037088=C0206160->*C0037088*<-C0018926<-C0019080|C0200627=C0206160->*C0200627*<-C0018926<-C0019080
umls	UMNSRS_relatedness	C0041948	C0751229	0.000000	0.349883	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
umls	UMNSRS_relatedness	C0026848	C0234369	0.758068	0.387564	0.552750	0.250000	0.055917	0.990260	0.586268	0.381931	0.236041	0.974359	C0027765|C0927232		C0027765	C0927232=C0026848->*C0927232*<-C0234369<-C0392702|C0027765=C0026848->*C0027765*<-C0234369<-C0392702
umls	UMNSRS_relatedness	C0041948	C0023870	0.660406	0.228972	0.095790	0.142857	0.026498	0.980519	0.099730	0.050304	0.025801	0.400000	C1140093|C0000000|C1456590|C1371271		C1371271	C1140093=C0041948->C0022658->C0012634->*C1140093*<-C0023870<-C0022023<-C0220806|C1371271=C0041948->C0028715->C1373233->*C1371271*<-C0023870<-C0003289<-C0013227|C1456590=C0041948->C0025517->C2362507->*C1456590*<-C0023870<-C0003289<-C1456593|C0000000=C0041948->C0042075->C0549591->*C0000000*<-C0023870<-C0003289<-C1579327
umls	UMNSRS_relatedness	C0162275	C0021641	0.719126	0.533943	0.800414	0.200000	0.111402	0.987013	0.804538	0.667242	0.500648	0.971429	C0028715|C1140097		C0028715	C0028715=C0162275->*C0028715*<-C0021641<-C0020616<-C0011849|C1140097=C0162275->C0028715->*C1140097*<-C0021641<-C0014136
umls	UMNSRS_relatedness	C0553735	C0242453	0.687307	0.384614	0.580088	0.166667	0.055145	0.983766	0.580138	0.408538	0.256706	0.952381	C1302710|C0037088|C0012634|C1333305		C1302710	C1333305=C0553735->C0017178->*C1333305*<-C0242453<-C0033575<-C0042075|C0012634=C0553735->C0017178->*C0012634*<-C0242453<-C0033575<-C0042075|C0037088=C0553735->C0017178->C0012634->*C0037088*<-C0242453<-C0752303|C1302710=C0553735->C0155936->C0040435->*C1302710*<-C0242453<-C0033575
umls	UMNSRS_relatedness	C0005716	C0036572	0.719126	0.361363	0.524085	0.200000	0.049427	0.987013	0.528723	0.355092	0.215873	0.967742	C0280950		C0280950	C0280950=C0005716->C0026946->C0021311->*C0280950*<-C0036572
umls	UMNSRS_relatedness	C0006840	C0392071	0.719126	0.598101	0.861507	0.200000	0.150695	0.987013	0.861893	0.756708	0.608633	0.978261	C0025266|C1963704|C0017412		C0025266	C0017412=C0006840->C0036916->*C0017412*<-C0392071<-C0033575|C0025266=C0006840->C0036916->*C0025266*<-C0392071<-C0033575|C1963704=C0006840->C0036916->*C1963704*<-C0392071<-C0033575
umls	UMNSRS_relatedness	C0019134	C0033603	0.758068	0.446289	0.690416	0.250000	0.073729	0.990260	0.692140	0.527202	0.357960	0.952381	C0018938		C0018938	C0018938=C0019134->C0016018->*C0018938*<-C0033603
umls	UMNSRS_relatedness	C0878544	C0034642	0.758068	0.448566	0.684389	0.250000	0.074523	0.990260	0.695685	0.520207	0.351540	0.971963	C0012634|C0007222		C0007222	C0012634=C0878544->*C0012634*<-C0034642<-C0007222|C0007222=C0878544->C0549606->*C0007222*<-C0034642
umls	UMNSRS_relatedness	C0026946	C0030193	0.808273	0.376106	0.517154	0.333333	0.052980	0.993506	0.561973	0.348757	0.211209	0.979592	C0549512		C0549512	C0549512=C0026946->*C0549512*<-C0030193
umls	UMNSRS_relatedness	C0033687	C0026196	0.687307	0.219984	0.054606	0.166667	0.025400	0.983766	0.059748	0.028070	0.014235	0.444444	C1368719|C2720507		C1368719	C1368719=C0033687->C0037088->*C1368719*<-C0026196<-C1443798<-C0013227|C2720507=C0033687->C0037088->*C2720507*<-C0026196<-C1443798<-C0013227
umls	UMNSRS_relatedness	C0002962	C0013404	0.808273	0.535771	0.804283	0.333333	0.112365	0.993506	0.806423	0.672636	0.506746	0.985507	C0018787		C0018787	C0018787=C0002962->*C0018787*<-C0013404
umls	UMNSRS_relatedness	C0004610	C0376288	0.660406	0.310744	0.393855	0.142857	0.038944	0.980519	0.395275	0.245217	0.139742	0.916667	C0229962|C0950133		C0950133	C0229962=C0004610->C0004623->C0549512->C0444584->*C0229962*<-C0376288<-C0015392|C0950133=C0004610->C0243026->C0152036->*C0950133*<-C0376288<-C0015392<-C0460004
umls	UMNSRS_relatedness	C0242339	C0286651	0.687307	0.397232	0.601650	0.166667	0.058521	0.983766	0.605772	0.430257	0.274094	0.929577	C0023779		C0023779	C0023779=C0242339->C0154251->*C0023779*<-C0286651<-C0019227<-C0015684
umls	UMNSRS_relatedness	C0041948	C0013911	0.808273	0.533178	0.803420	0.333333	0.111001	0.993506	0.803744	0.671430	0.505378	0.985714	C0028715|C0025517		C0025517	C0028715=C0041948->*C0028715*<-C0013911|C0025517=C0041948->*C0025517*<-C0013911
umls	UMNSRS_relatedness	C0029456	C0878544	0.758068	0.400663	0.597880	0.250000	0.059474	0.990260	0.612482	0.426411	0.270980	0.972477	C1456595|C1456594|C0263660|C0026857|C0497531|C0012634		C1456594	C0497531=C0029456->*C0497531*<-C0878544<-C0178273|C1456595=C0029456->*C1456595*<-C0878544<-C0026848|C0012634=C0029456->C0280950->*C0012634*<-C0878544|C0026857=C0029456->*C0026857*<-C0878544<-C0026848|C1456594=C0029456->*C1456594*<-C0878544<-C0018799|C0263660=C0029456->*C0263660*<-C0878544<-C0026848
umls	UMNSRS_relatedness	C0235250	C0027497	0.758068	0.945033	0.992741	0.250000	0.771953	0.990260	0.992761	0.985587	0.971584	0.978102	C0037089|C0017178|C0012240|C1457887|C0549522|C0476288|C1261141|C0042963|C0521362|C0497525|C0549614		C0042963	C0549522=C0235250->C0042963->*C0549522*<-C0027497|C0497525=C0235250->C0042963->*C0497525*<-C0027497|C1261141=C0235250->C0017178->*C1261141*<-C0027497|C1457887=C0235250->C0728950->*C1457887*<-C0027497|C0521362=C0235250->C0042963->*C0521362*<-C0027497|C0549614=C0235250->C0042963->*C0549614*<-C0027497|C0037089=C0235250->C0728950->*C0037089*<-C0027497|C0042963=C0235250->*C0042963*<-C0027497<-C0027498|C0017178=C0235250->*C0017178*<-C0027497<-C0037089|C0012240=C0235250->C0042963->*C0012240*<-C0027497|C0476288=C0235250->C0728950->*C0476288*<-C0027497
umls	UMNSRS_relatedness	C0242723	C0858529	0.000000	0.349403	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
umls	UMNSRS_relatedness	C0442874	C0021641	0.687307	0.462631	0.611027	0.166667	0.079626	0.983766	0.716758	0.439912	0.281979	0.948454	C0460002|C0700276|C0682591|C0460148|C0000000|C1140097|C2334022|C0229960|C0002807		C1140097	C0229960=C0442874->C0549573->C0027763->*C0229960*<-C0021641<-C0014136|C0002807=C0442874->C0549573->C0027763->*C0002807*<-C0021641<-C0014136|C0682591=C0442874->C0549573->C0027763->*C0682591*<-C0021641<-C0014136|C2334022=C0442874->C0206417->C1744631->*C2334022*<-C0021641<-C0014136|C0460002=C0442874->C0549573->C0027763->*C0460002*<-C0021641<-C0014136|C0700276=C0442874->C0549573->C0027763->*C0700276*<-C0021641<-C0014136|C0460148=C0442874->C0549573->C0027763->*C0460148*<-C0021641<-C0014136|C1140097=C0442874->C0549573->C0027763->*C1140097*<-C0021641<-C0014136|C0000000=C0442874->C0549641->*C0000000*<-C0021641<-C0014136<-C1456590
umls	UMNSRS_relatedness	C0018834	C0043066	0.808273	0.994991	0.999415	0.333333	0.976690	0.993506	0.999415	0.998831	0.997665	0.985294	C0559234		C0559234	C0559234=C0018834->*C0559234*<-C0043066
umls	UMNSRS_relatedness	C0036494	C0149651	0.687307	0.328318	0.445076	0.166667	0.042304	0.983766	0.445251	0.286236	0.167022	0.948454	C1140097		C1140097	C1140097=C0036494->C0017178->*C1140097*<-C0149651<-C0018563<-C0026860
umls	UMNSRS_relatedness	C0060277	C0060277	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	C0060277		C0060277	C0060277=C0060277
umls	UMNSRS_relatedness	C0008350	C0006277	0.758068	0.435899	0.672998	0.250000	0.070208	0.990260	0.675476	0.507157	0.339726	0.977099	C0023884		C0023884	C0023884=C0008350->*C0023884*<-C0006277<-C0021368
umls	UMNSRS_relatedness	C0007716	C0076275	0.808273	0.404007	0.616199	0.333333	0.060418	0.993506	0.618920	0.445295	0.286418	0.986486	C1320237		C1320237	C1320237=C0007716->*C1320237*<-C0076275
umls	UMNSRS_relatedness	C0006309	C0043528	0.879034	0.957590	0.994549	0.500000	0.818973	0.996753	0.994583	0.989157	0.978546	0.993548	C0043528		C0043528	C0043528=C0006309->*C0043528
umls	UMNSRS_relatedness	C0001927	C0298130	0.808273	0.471982	0.728489	0.333333	0.083211	0.993506	0.730015	0.572932	0.401475	0.970588	C0006280		C0006280	C0006280=C0001927->*C0006280*<-C0298130
umls	UMNSRS_relatedness	C0004899	C0042313	0.660406	0.221010	0.061357	0.142857	0.025523	0.980519	0.064401	0.031649	0.016079	0.400000	C0000000|C1456590		C1456590	C1456590=C0004899->C0021267->C1257890->*C1456590*<-C0042313<-C0003232<-C0021311|C0000000=C0004899->C0021267->C0085936->*C0000000*<-C0042313<-C0279516<-C1579327
umls	UMNSRS_relatedness	C0020459	C0011847	0.808273	0.725327	0.930910	0.333333	0.274336	0.993506	0.935181	0.870750	0.771087	0.984615	C0014130|C0271633		C0271633	C0271633=C0020459->*C0271633*<-C0011847|C0014130=C0020459->*C0014130*<-C0011847
umls	UMNSRS_relatedness	C0018546	C0004899	0.660406	0.207870	0.000000	0.142857	0.000000	0.980519	0.000000	0.000000	0.000000	0.250000	C0000000		C0000000	C0000000=C0018546->C0040615->C1579327->*C0000000*<-C0004899<-C0021267<-C0085936
umls	UMNSRS_relatedness	C0004147	C0025859	0.808273	0.897959	0.984838	0.333333	0.618473	0.993506	0.984883	0.970129	0.941990	0.988889	C0033442|C0039051|C0304516|C0014983|C0003364|C0059696|C0003195|C1563753|C0001645		C0304516	C1563753=C0004147->*C1563753*<-C0025859|C0003364=C0004147->*C0003364*<-C0025859|C0014983=C0004147->*C0014983*<-C0025859|C0059696=C0004147->*C0059696*<-C0025859|C0001645=C0004147->*C0001645*<-C0025859|C0039051=C0004147->*C0039051*<-C0025859|C0304516=C0004147->*C0304516*<-C0025859|C0003195=C0004147->*C0003195*<-C0025859|C0033442=C0004147->*C0033442*<-C0025859
umls	UMNSRS_relatedness	C0038187	C0003123	0.808273	0.512387	0.780979	0.333333	0.100649	0.993506	0.781038	0.640660	0.471303	0.983871	C0162429		C0162429	C0162429=C0038187->*C0162429*<-C0003123
umls	UMNSRS_relatedness	C0002962	C0011991	0.758068	0.336929	0.466195	0.250000	0.044055	0.990260	0.468268	0.303947	0.179208	0.969697	C1457887		C1457887	C1457887=C0002962->C1332855->*C1457887*<-C0011991
umls	UMNSRS_relatedness	C0005367	C0039286	0.719126	0.372244	0.540215	0.200000	0.052025	0.987013	0.553484	0.370065	0.227042	0.937500	C3160088		C3160088	C3160088=C0005367->C0013832->*C3160088*<-C0039286<-C0732611
umls	UMNSRS_relatedness	C0016860	C0024730	0.808273	0.491205	0.753808	0.333333	0.091094	0.993506	0.755501	0.604889	0.433578	0.970588	C0012798		C0012798	C0012798=C0016860->*C0012798*<-C0024730
umls	UMNSRS_relatedness	C0041948	C0553735	0.719126	0.336567	0.466648	0.200000	0.043980	0.987013	0.467320	0.304332	0.179476	0.960784	C0679384|C0012634|C1140097|C1333305		C1333305	C1333305=C0041948->C0042075->*C1333305*<-C0553735<-C0017178|C0679384=C0041948->C0025517->*C0679384*<-C0553735<-C0017178|C0012634=C0041948->C0022658->*C0012634*<-C0553735<-C0017178|C1140097=C0041948->C0028715->*C1140097*<-C0553735<-C0017178
umls	UMNSRS_relatedness	C0021167	C0016860	0.687307	0.249972	0.178459	0.166667	0.029252	0.983766	0.186800	0.097971	0.051509	0.545455	C0497525		C0497525	C0497525=C0021167->*C0497525*<-C0016860<-C0354100<-C1320237<-C0020517
umls	UMNSRS_relatedness	C0070166	C0060657	0.719126	0.401088	0.612735	0.200000	0.059593	0.987013	0.613305	0.441685	0.283438	0.973333	C3160088|C1320237|C2267084		C1320237	C2267084=C0070166->C2267087->*C2267084*<-C0060657<-C2267090|C3160088=C0070166->C0032177->*C3160088*<-C0060657<-C0001644|C1320237=C0070166->*C1320237*<-C0060657<-C0001644<-C0039052
umls	UMNSRS_relatedness	C0040038	C0019134	0.719126	0.623952	0.878798	0.200000	0.170202	0.987013	0.880530	0.783801	0.644467	0.978723	C0005790|C2362499		C0005790	C2362499=C0040038->C0042373->*C2362499*<-C0019134<-C0003280|C0005790=C0040038->C0040053->*C0005790*<-C0019134<-C1979796
umls	UMNSRS_relatedness	C0015300	C0242453	0.687307	0.336331	0.466358	0.166667	0.043931	0.983766	0.466700	0.304086	0.179305	0.951456	C1140145|C0037088|C0012634|C1333305		C1333305	C1333305=C0015300->C0015397->*C1333305*<-C0242453<-C0033575<-C0042075|C1140145=C0015300->C0015392->*C1140145*<-C0242453<-C0033575<-C1963704|C0012634=C0015300->C0015397->*C0012634*<-C0242453<-C0033575<-C0042075|C0037088=C0015300->C0015397->C0012634->*C0037088*<-C0242453<-C0752303
umls	UMNSRS_relatedness	C0041948	C0004057	0.660406	0.235884	0.098727	0.142857	0.027375	0.980519	0.129343	0.051927	0.026655	0.400000	C0000000|C1371271		C1371271	C1371271=C0041948->C0028715->C1373233->*C1371271*<-C0004057<-C0003191<-C2916913|C0000000=C0041948->C0042075->C0549591->*C0000000*<-C0004057<-C0032177<-C0032188
umls	UMNSRS_relatedness	C0006982	C0018242	0.758068	0.409164	0.627574	0.250000	0.061903	0.990260	0.628650	0.457273	0.296406	0.955224	C0014432		C0014432	C0014432=C0006982->*C0014432*<-C0018242<-C0351084
umls	UMNSRS_relatedness	C0020517	C0004899	0.687307	0.276083	0.078666	0.166667	0.033079	0.983766	0.283720	0.040943	0.020900	0.444444	C1456590		C1456590	C1456590=C0020517->C0020962->*C1456590*<-C0004899<-C0021267<-C1257890
umls	UMNSRS_relatedness	C0019270	C0018021	0.758068	0.348673	0.480822	0.250000	0.046559	0.990260	0.498192	0.316501	0.188002	0.969697	C0012634		C0012634	C0012634=C0019270->*C0012634*<-C0018021<-C0014130
umls	UMNSRS_relatedness	C0011175	C0039070	0.808273	0.439803	0.681364	0.333333	0.071511	0.993506	0.681833	0.516719	0.348362	0.979592	C0497525|C0311392		C0311392	C0497525=C0011175->*C0497525*<-C0039070|C0311392=C0011175->*C0311392*<-C0039070
umls	UMNSRS_relatedness	C0553735	C0037384	0.719126	0.408680	0.627692	0.200000	0.061762	0.987013	0.627746	0.457399	0.296512	0.969231	C1456600		C1456600	C1456600=C0553735->C0155936->C0040435->*C1456600*<-C0037384
umls	UMNSRS_relatedness	C0206160	C0043031	0.687307	0.219390	0.054458	0.166667	0.025329	0.983766	0.057044	0.027991	0.014194	0.444444	C1368719|C2720507		C1368719	C1368719=C0206160->C0037088->*C1368719*<-C0043031<-C0003280<-C0013227|C2720507=C0206160->C0037088->*C2720507*<-C0043031<-C0003280<-C0013227
